ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,AGE,EXPERIENCE,bad,LOG_INCOME,LOG_INCOME_PER_PERSON,DEPENDENCY_RATIO,EXPERIENCE_BIN,AGE_BIN,AGE_X_INCOME,EXP_X_INCOME,HIGH_INCOME_FLAG,INCOME_BIN,ADULTS,EXP_AGE_RATIO,STABILITY_SCORE,CHILD_BIN
5035963,0,0,1,2,2,4,1,1,1,1,0,0,4,35,14,0,12.323860125621126,3.0809650314052814,0.49999987500003124,3,2,431.3351043967394,172.53404175869576,0,2,2,0.39999998857142893,1.650000037499991,1
5035964,0,0,1,2,2,4,1,1,1,1,0,0,4,35,14,0,12.323860125621126,3.0809650314052814,0.49999987500003124,3,2,431.3351043967394,172.53404175869576,0,2,2,0.39999998857142893,1.650000037499991,1
5035980,0,0,1,0,1,4,2,1,1,0,0,0,1,58,0,0,11.630717389475995,11.630717389475995,0.0,0,3,674.5816085896078,0.0,0,0,1,0.0,0.3,
5035981,0,0,1,0,1,4,2,1,1,0,0,0,1,58,0,0,11.630717389475995,11.630717389475995,0.0,0,3,674.5816085896078,0.0,0,0,1,0.0,0.3,
5035982,0,0,1,0,1,4,2,1,1,0,0,0,1,58,0,0,11.630717389475995,11.630717389475995,0.0,0,3,674.5816085896078,0.0,0,0,1,0.0,0.3,
5035989,1,1,1,2,3,1,1,1,1,1,1,0,4,44,4,0,11.908346971208951,2.977086742802238,0.49999987500003124,1,2,523.9672667331938,47.633387884835805,0,1,2,0.09090908884297526,0.8500000374999906,1
5035990,1,1,1,2,3,1,1,1,1,1,1,0,4,44,4,0,11.908346971208951,2.977086742802238,0.49999987500003124,1,2,523.9672667331938,47.633387884835805,0,1,2,0.09090908884297526,0.8500000374999906,1
5035991,1,1,1,2,3,1,1,1,1,1,1,0,4,44,4,0,11.908346971208951,2.977086742802238,0.49999987500003124,1,2,523.9672667331938,47.633387884835805,0,1,2,0.09090908884297526,0.8500000374999906,1
5035992,1,0,1,0,3,4,1,1,1,0,0,0,2,29,3,0,11.630717389475995,5.815358694737998,0.0,1,1,337.2908042948039,34.892152168427984,0,0,2,0.10344827229488716,1.2999999999999998,
5035993,0,0,1,0,0,4,1,1,1,0,0,0,2,52,6,0,11.967187086434018,5.983593543217009,0.0,2,3,622.293728494569,71.80312251860411,0,1,2,0.11538461316568052,1.1,
5035994,0,0,1,0,0,4,1,1,1,0,0,0,2,52,6,0,11.967187086434018,5.983593543217009,0.0,2,3,622.293728494569,71.80312251860411,0,1,2,0.11538461316568052,1.1,
5035995,0,0,1,0,0,4,1,1,1,0,0,0,2,52,6,0,11.967187086434018,5.983593543217009,0.0,2,3,622.293728494569,71.80312251860411,0,1,2,0.11538461316568052,1.1,
5035996,0,0,1,0,0,4,1,1,1,0,0,0,2,52,6,0,11.967187086434018,5.983593543217009,0.0,2,3,622.293728494569,71.80312251860411,0,1,2,0.11538461316568052,1.1,
5035997,0,0,1,0,0,4,1,1,1,0,0,0,2,52,6,0,11.967187086434018,5.983593543217009,0.0,2,3,622.293728494569,71.80312251860411,0,1,2,0.11538461316568052,1.1,
5035999,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036000,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036001,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036002,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036003,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036004,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036009,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036010,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036011,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036012,1,1,1,1,0,4,1,1,1,0,1,0,3,29,7,0,11.813037464800539,3.937679154933513,0.33333322222225925,2,1,342.57808647921564,82.69126225360377,0,1,2,0.24137930202140337,1.6000000333333222,0
5036033,0,0,1,0,3,1,3,1,1,0,0,0,1,41,2,0,12.323860125621126,12.323860125621126,0.0,1,2,505.27826515046615,24.64772025124225,0,2,1,0.048780486615110086,1.0,
5036034,0,0,1,0,3,1,3,1,1,0,0,0,1,41,2,0,12.323860125621126,12.323860125621126,0.0,1,2,505.27826515046615,24.64772025124225,0,2,1,0.048780486615110086,1.0,
5036035,0,0,1,0,3,1,3,1,1,0,0,0,1,41,2,0,12.323860125621126,12.323860125621126,0.0,1,2,505.27826515046615,24.64772025124225,0,2,1,0.048780486615110086,1.0,
5036036,0,0,1,0,3,1,3,1,1,0,0,0,1,41,2,0,12.323860125621126,12.323860125621126,0.0,1,2,505.27826515046615,24.64772025124225,0,2,1,0.048780486615110086,1.0,
5036039,1,0,1,0,3,4,1,1,1,0,1,0,2,55,7,0,12.45488784222084,6.22744392111042,0.0,2,3,685.0188313221462,87.18421489554588,0,3,2,0.12727272495867772,1.1,
5036040,1,0,1,0,3,4,1,1,1,0,1,0,2,55,7,0,12.45488784222084,6.22744392111042,0.0,2,3,685.0188313221462,87.18421489554588,0,3,2,0.12727272495867772,1.1,
5036048,0,0,1,0,2,4,1,5,1,0,0,0,2,29,8,0,12.323860125621126,6.161930062810563,0.0,2,1,357.39194364301267,98.590881004969,0,2,2,0.27586205945303244,1.7,
5036049,0,0,1,0,2,4,1,5,1,0,0,0,2,29,8,0,12.323860125621126,6.161930062810563,0.0,2,1,357.39194364301267,98.590881004969,0,2,2,0.27586205945303244,1.7,
5036050,0,0,1,0,2,4,1,5,1,0,0,0,2,29,8,0,12.323860125621126,6.161930062810563,0.0,2,1,357.39194364301267,98.590881004969,0,2,2,0.27586205945303244,1.7,
5036051,0,0,1,0,2,4,1,5,1,0,0,0,2,29,8,0,12.323860125621126,6.161930062810563,0.0,2,1,357.39194364301267,98.590881004969,0,2,2,0.27586205945303244,1.7,
5036064,0,1,1,0,2,4,1,1,1,1,0,0,2,35,4,0,11.119897691565697,5.5599488457828485,0.0,1,2,389.1964192047994,44.47959076626279,0,0,2,0.11428571102040827,1.0,
5036065,0,1,1,0,2,4,1,1,1,1,0,0,2,35,4,0,11.119897691565697,5.5599488457828485,0.0,1,2,389.1964192047994,44.47959076626279,0,0,2,0.11428571102040827,1.0,
5036067,0,1,1,0,0,4,1,1,1,0,0,0,2,42,1,0,12.049424683420915,6.024712341710457,0.0,1,2,506.0758367036784,12.049424683420915,0,2,2,0.0238095232426304,1.0,
5036073,0,0,1,2,3,1,1,1,1,1,1,0,4,29,2,0,11.938199736300925,2.9845499340752313,0.49999987500003124,1,1,346.2077923527268,23.87639947260185,0,1,2,0.06896551486325811,1.1500000374999906,1
5036075,0,0,1,2,3,1,1,1,1,1,1,0,4,29,2,0,11.938199736300925,2.9845499340752313,0.49999987500003124,1,1,346.2077923527268,23.87639947260185,0,1,2,0.06896551486325811,1.1500000374999906,1
5036077,0,0,1,2,3,1,1,1,1,1,1,0,4,29,2,0,11.938199736300925,2.9845499340752313,0.49999987500003124,1,1,346.2077923527268,23.87639947260185,0,1,2,0.06896551486325811,1.1500000374999906,1
5036080,0,0,1,2,3,1,1,1,1,1,1,0,4,29,2,0,11.938199736300925,2.9845499340752313,0.49999987500003124,1,1,346.2077923527268,23.87639947260185,0,1,2,0.06896551486325811,1.1500000374999906,1
5036081,0,0,1,2,3,1,1,1,1,1,1,0,4,29,2,0,11.938199736300925,2.9845499340752313,0.49999987500003124,1,1,346.2077923527268,23.87639947260185,0,1,2,0.06896551486325811,1.1500000374999906,1
5036082,0,0,1,1,3,4,1,1,1,1,0,0,3,45,2,0,11.356283350762888,3.7854277835876293,0.33333322222225925,1,2,511.03275078433,22.712566701525777,0,0,2,0.04444444345679015,0.9000000333333222,0
5036083,0,0,1,1,3,4,1,1,1,1,0,0,3,45,2,0,11.356283350762888,3.7854277835876293,0.33333322222225925,1,2,511.03275078433,22.712566701525777,0,0,2,0.04444444345679015,0.9000000333333222,0
5036084,0,0,1,1,3,4,1,1,1,1,0,0,3,45,2,0,11.356283350762888,3.7854277835876293,0.33333322222225925,1,2,511.03275078433,22.712566701525777,0,0,2,0.04444444345679015,0.9000000333333222,0
5036085,0,0,1,1,3,4,1,1,1,1,0,0,3,45,2,0,11.356283350762888,3.7854277835876293,0.33333322222225925,1,2,511.03275078433,22.712566701525777,0,0,2,0.04444444345679015,0.9000000333333222,0
5036086,0,0,1,1,3,4,1,1,1,1,0,0,3,45,2,0,11.356283350762888,3.7854277835876293,0.33333322222225925,1,2,511.03275078433,22.712566701525777,0,0,2,0.04444444345679015,0.9000000333333222,0
5036087,0,0,1,1,3,4,1,1,1,1,0,0,3,45,2,0,11.356283350762888,3.7854277835876293,0.33333322222225925,1,2,511.03275078433,22.712566701525777,0,0,2,0.04444444345679015,0.9000000333333222,0
5036091,0,0,1,0,3,4,1,1,1,1,0,0,2,59,8,0,11.813037464800539,5.9065187324002695,0.0,2,3,696.9692104232317,94.50429971840431,0,1,2,0.1355932180407929,1.1,
5036092,0,0,1,0,3,4,1,1,1,1,0,0,2,59,8,0,11.813037464800539,5.9065187324002695,0.0,2,3,696.9692104232317,94.50429971840431,0,1,2,0.1355932180407929,1.1,
5036093,0,0,1,0,3,4,1,1,1,1,0,0,2,59,8,0,11.813037464800539,5.9065187324002695,0.0,2,3,696.9692104232317,94.50429971840431,0,1,2,0.1355932180407929,1.1,
5036095,0,0,1,0,3,4,1,1,1,1,0,0,2,59,8,0,11.813037464800539,5.9065187324002695,0.0,2,3,696.9692104232317,94.50429971840431,0,1,2,0.1355932180407929,1.1,
5036097,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036098,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036100,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036102,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036103,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036104,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036108,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036109,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036110,0,1,1,2,3,4,1,1,1,1,0,0,4,34,7,0,11.630717389475995,2.907679347368999,0.49999987500003124,2,1,395.4443912421838,81.41502172633197,0,0,2,0.20588234688581333,1.5500000374999905,1
5036125,1,0,1,1,0,1,1,1,1,0,0,0,3,36,11,0,13.236140176579028,4.443938407881745,0.33333322222225925,3,2,479.9453480512285,146.6499674600976,1,3,2,0.3055555470679015,1.7000000333333225,0
5036126,1,0,1,1,0,1,1,1,1,0,0,0,3,36,11,0,13.236140176579028,4.443938407881745,0.33333322222225925,3,2,479.9453480512285,146.6499674600976,1,3,2,0.3055555470679015,1.7000000333333225,0
5036127,1,0,1,1,0,1,1,1,1,0,0,0,3,36,11,0,13.236140176579028,4.443938407881745,0.33333322222225925,3,2,479.9453480512285,146.6499674600976,1,3,2,0.3055555470679015,1.7000000333333225,0
5036128,1,0,1,1,0,1,1,1,1,0,0,0,3,36,11,0,13.236140176579028,4.443938407881745,0.33333322222225925,3,2,479.9453480512285,146.6499674600976,1,3,2,0.3055555470679015,1.7000000333333225,0
5036129,1,0,1,1,0,1,1,1,1,0,0,0,3,36,11,0,13.236140176579028,4.443938407881745,0.33333322222225925,3,2,479.9453480512285,146.6499674600976,1,3,2,0.3055555470679015,1.7000000333333225,0
5036130,1,0,1,1,0,1,1,1,1,0,0,0,3,36,11,0,13.236140176579028,4.443938407881745,0.33333322222225925,3,2,479.9453480512285,146.6499674600976,1,3,2,0.3055555470679015,1.7000000333333225,0
5036131,1,0,1,1,0,1,1,1,1,0,0,0,3,36,11,0,13.236140176579028,4.443938407881745,0.33333322222225925,3,2,479.9453480512285,146.6499674600976,1,3,2,0.3055555470679015,1.7000000333333225,0
5036132,1,0,1,1,0,1,1,1,1,0,0,0,3,36,11,0,13.236140176579028,4.443938407881745,0.33333322222225925,3,2,479.9453480512285,146.6499674600976,1,3,2,0.3055555470679015,1.7000000333333225,0
5036134,1,1,1,0,0,1,1,1,1,1,0,0,2,49,6,0,13.236140176579028,6.711234725667525,0.0,2,2,657.7010031154175,80.53481670801031,1,3,2,0.12244897709287803,1.4,
5036135,1,1,1,0,0,1,1,1,1,1,0,0,2,49,6,0,13.236140176579028,6.711234725667525,0.0,2,2,657.7010031154175,80.53481670801031,1,3,2,0.12244897709287803,1.4,
5036142,0,0,1,0,1,4,3,1,1,0,1,0,1,65,0,0,11.813037464800539,11.813037464800539,0.0,0,4,767.8474352120351,0.0,0,1,1,0.0,0.0,
5036143,0,0,1,0,1,4,3,1,1,0,1,0,1,65,0,0,11.813037464800539,11.813037464800539,0.0,0,4,767.8474352120351,0.0,0,1,1,0.0,0.0,
5036144,0,0,1,0,1,4,3,1,1,0,1,0,1,65,0,0,11.813037464800539,11.813037464800539,0.0,0,4,767.8474352120351,0.0,0,1,1,0.0,0.0,
5036145,1,0,1,0,3,4,1,1,1,0,0,0,2,50,3,0,12.419169901386761,6.2095849506933805,0.0,1,3,620.958495069338,37.257509704160285,0,3,2,0.05999999880000003,0.7,
5036146,1,0,1,0,3,4,1,1,1,0,0,0,2,50,3,0,12.419169901386761,6.2095849506933805,0.0,1,3,620.958495069338,37.257509704160285,0,3,2,0.05999999880000003,0.7,
5036147,1,0,1,0,3,4,1,1,1,0,0,0,2,50,3,0,12.419169901386761,6.2095849506933805,0.0,1,3,620.958495069338,37.257509704160285,0,3,2,0.05999999880000003,0.7,
5036156,1,1,1,0,3,4,1,1,1,0,0,0,2,55,14,0,11.813037464800539,5.9065187324002695,0.0,3,3,649.7170605640297,165.38252450720753,0,1,2,0.25454544991735545,1.5000000000000002,
5036167,0,0,1,0,3,4,1,1,1,0,0,0,2,54,12,0,12.570719231334277,6.285359615667138,0.0,3,3,678.818838492051,150.8486307760113,0,3,2,0.22222221810699597,1.5000000000000002,
5036168,0,0,1,0,3,4,1,1,1,0,0,0,2,54,12,0,12.570719231334277,6.285359615667138,0.0,3,3,678.818838492051,150.8486307760113,0,3,2,0.22222221810699597,1.5000000000000002,
5036170,0,0,1,0,3,4,1,1,1,0,0,0,2,54,12,0,12.570719231334277,6.285359615667138,0.0,3,3,678.818838492051,150.8486307760113,0,3,2,0.22222221810699597,1.5000000000000002,
5036171,0,0,1,0,3,4,1,1,1,0,0,0,2,54,12,0,12.570719231334277,6.285359615667138,0.0,3,3,678.818838492051,150.8486307760113,0,3,2,0.22222221810699597,1.5000000000000002,
5036172,0,0,1,0,3,4,1,1,1,0,0,0,2,54,12,0,12.570719231334277,6.285359615667138,0.0,3,3,678.818838492051,150.8486307760113,0,3,2,0.22222221810699597,1.5000000000000002,
5036173,0,0,1,0,3,4,1,1,1,0,0,0,2,54,12,0,12.570719231334277,6.285359615667138,0.0,3,3,678.818838492051,150.8486307760113,0,3,2,0.22222221810699597,1.5000000000000002,
5036174,0,0,1,0,3,4,1,1,1,0,0,0,2,54,12,0,12.570719231334277,6.285359615667138,0.0,3,3,678.818838492051,150.8486307760113,0,3,2,0.22222221810699597,1.5000000000000002,
5036179,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036180,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036181,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036183,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036184,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036185,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036186,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036187,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036188,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036189,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036190,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036191,0,1,1,1,1,4,1,1,1,0,1,0,3,56,0,0,11.967187086434018,3.9890623621446726,0.33333322222225925,0,3,670.162476840305,0.0,0,1,2,0.0,0.20000003333332222,0
5036208,0,1,1,0,0,4,1,1,1,0,0,0,2,52,8,0,12.506180941677357,6.2530904708386785,0.0,2,3,650.3214089672226,100.04944753341886,0,3,2,0.15384615088757403,1.1,
5036215,0,0,1,0,3,4,1,1,1,0,0,0,2,42,2,0,11.502885230075814,5.751442615037907,0.0,1,2,483.1211796631842,23.005770460151627,0,0,2,0.0476190464852608,1.0,
5036217,0,0,1,0,3,4,1,1,1,0,0,0,2,42,2,0,11.502885230075814,5.751442615037907,0.0,1,2,483.1211796631842,23.005770460151627,0,0,2,0.0476190464852608,1.0,
5036218,0,0,1,0,3,4,1,1,1,0,0,0,2,42,2,0,11.502885230075814,5.751442615037907,0.0,1,2,483.1211796631842,23.005770460151627,0,0,2,0.0476190464852608,1.0,
5036219,0,0,1,0,3,4,1,1,1,0,0,0,2,42,2,0,11.502885230075814,5.751442615037907,0.0,1,2,483.1211796631842,23.005770460151627,0,0,2,0.0476190464852608,1.0,
5036220,0,0,1,0,3,4,1,1,1,0,0,0,2,42,2,0,11.502885230075814,5.751442615037907,0.0,1,2,483.1211796631842,23.005770460151627,0,0,2,0.0476190464852608,1.0,
5036221,0,0,1,0,3,4,1,1,1,0,0,0,2,42,2,0,11.502885230075814,5.751442615037907,0.0,1,2,483.1211796631842,23.005770460151627,0,0,2,0.0476190464852608,1.0,
5036240,1,0,1,0,1,4,1,1,1,0,0,0,2,56,0,0,11.908346971208951,5.954173485604476,0.0,0,3,666.8674303877012,0.0,0,1,2,0.0,0.3,
5036241,1,0,1,0,1,4,1,1,1,0,0,0,2,56,0,0,11.908346971208951,5.954173485604476,0.0,0,3,666.8674303877012,0.0,0,1,2,0.0,0.3,
5036242,1,0,1,0,1,4,1,1,1,0,0,0,2,56,0,0,11.908346971208951,5.954173485604476,0.0,0,3,666.8674303877012,0.0,0,1,2,0.0,0.3,
5036243,1,0,1,0,1,4,1,1,1,0,0,0,2,56,0,0,11.908346971208951,5.954173485604476,0.0,0,3,666.8674303877012,0.0,0,1,2,0.0,0.3,
5036245,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036246,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036247,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036248,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036250,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036251,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036252,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036253,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036254,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036255,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036256,0,0,1,2,3,1,1,0,1,0,0,0,4,42,0,0,12.323860125621126,3.0809650314052814,0.49999987500003124,0,2,517.6021252760872,0.0,0,2,2,0.0,0.4500000374999906,1
5036257,0,0,1,0,3,4,0,1,1,1,1,0,2,35,1,0,11.707677772181546,5.853838886090773,0.0,1,2,409.7687220263541,11.707677772181546,0,0,2,0.028571427755102068,1.0,
5036258,0,0,1,0,3,4,0,1,1,1,1,0,2,35,1,0,11.707677772181546,5.853838886090773,0.0,1,2,409.7687220263541,11.707677772181546,0,0,2,0.028571427755102068,1.0,
5036260,0,0,1,0,3,4,0,1,1,1,1,0,2,35,1,0,11.707677772181546,5.853838886090773,0.0,1,2,409.7687220263541,11.707677772181546,0,0,2,0.028571427755102068,1.0,
5036265,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036266,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036267,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036268,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036269,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036270,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036271,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036272,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036273,0,1,1,0,1,4,1,1,1,0,0,0,2,57,0,0,11.813037464800539,5.9065187324002695,0.0,0,3,673.3431354936307,0.0,0,1,2,0.0,0.3,
5036274,0,0,1,0,3,4,2,1,1,0,1,0,1,28,1,0,12.631343648903034,12.631343648903034,0.0,1,1,353.677622169285,12.631343648903034,0,3,1,0.035714284438775556,1.2999999999999998,
5036275,1,0,1,0,3,4,1,1,1,0,0,0,2,56,4,0,12.100717685412471,6.050358842706236,0.0,1,3,677.6401903830983,48.402870741649885,0,2,2,0.07142857015306125,0.7,
5036276,1,0,1,0,3,4,1,1,1,0,0,0,2,56,4,0,12.100717685412471,6.050358842706236,0.0,1,3,677.6401903830983,48.402870741649885,0,2,2,0.07142857015306125,0.7,
5036277,1,0,1,0,3,4,1,1,1,0,0,0,2,56,4,0,12.100717685412471,6.050358842706236,0.0,1,3,677.6401903830983,48.402870741649885,0,2,2,0.07142857015306125,0.7,
5036278,1,0,1,0,3,4,1,1,1,0,0,0,2,56,4,0,12.100717685412471,6.050358842706236,0.0,1,3,677.6401903830983,48.402870741649885,0,2,2,0.07142857015306125,0.7,
5036279,0,0,1,0,2,1,2,1,1,0,0,0,1,54,26,0,11.87757552297847,11.87757552297847,0.0,4,3,641.3890782408373,308.81696359744024,0,1,1,0.48148147256515794,1.9000000000000001,
